book_id,category,bname,author,tag
275,其它,隨筆,于音/凜夜,輕鬆
282,奇幻,隱形守護者,白天雨,輕鬆
293,同人,亮光同人,霜晴,輕鬆
295,生活風格,我想要日常可可愛愛,凝妤,輕鬆
311,百合,?流作家俏警花,?坡,輕鬆
335,奇幻,非人管理所(修改版),茶葉梗(棉花喵),輕鬆
347,網遊,《徐徐誘之》,朝覓覓,輕鬆
350,傳記/文學史,[邀稿]POPO作家們的創作日常習慣分享,小葉白筆,輕鬆
352,校園愛情,扉聲之鑰·天籟心弦(夢想篇) Follow Your Dreams·Voice,安瑪.蜜柑,輕鬆
359,生活風格,逃,小烏,輕鬆
367,生活風格,布奶日記,酸酸,輕鬆
378,生活風格,故事開端源於曲目,六六水汀,輕鬆
382,都會愛情,知足常?（1v1）,??大?付,輕鬆
384,百合,麟心有千千婕（GL）,鞠飲,輕鬆
388,古代愛情,重生之傾城天下,郁小瑤,輕鬆
390,校園愛情,她有個奇妙同學,安憂,輕鬆
406,耽美,以心相試,澤三,輕鬆
411,百合,昕昕向融,Sarkez,輕鬆
416,耽美,鯊進你心,錢仔飛了飛,輕鬆
421,都會愛情,總裁不是人,小菲,輕鬆
422,藝術設計,光之所在－design,摸西摸西,輕鬆
426,同人,波西•傑克森&混血營英雄&太陽神試煉 同人,甜味辛香料,輕鬆
428,奇幻,【童話幻境系列之五】軟萌公主不軟萌,蘇妃雅,輕鬆
436,生活風格,子緣食記,馮子緣,輕鬆
451,同人,【暗殺教室】橙色天空下的願望,楓櫻,輕鬆
452,同人,【銀魂】銀魂短篇,小雪夜,輕鬆
455,同人,[妖精尾巴 同人]月光之神,霜羽,輕鬆
458,玄幻,我的上司不是人,月兒彎,輕鬆
461,耽美,??情愿但不??,不伐,輕鬆
465,百合,創始之境,老娘,輕鬆
478,都市,同心,Aseer,輕鬆
497,同人,〔特傳x第二人生〕鹹魚的守世界學習日常,令羽十,輕鬆
499,奇幻,胡竹人的短篇故事集,胡竹人,輕鬆
502,都會愛情,社畜叫了上?服?的男妓第二天就被封控了,一只西?,輕鬆
503,藝術設計,Dream,芯虹,輕鬆
505,耽美,調教狂犬需揉捏愛撫,傻白,輕鬆
509,溫馨勵志/成長療癒,Wait for sunrise~,曉空,輕鬆
515,古代愛情,穿越  傾心  相約,榆莙,輕鬆
519,奇幻,?????????????????????????????????????????????人??偶??遊??戲,騎嵐玥,輕鬆
537,藝術設計,無心的人,蝦蝦,輕鬆
541,玄幻,元素大陸:黑暗與雷鳴,想寫寫不出來的小山豬,輕鬆
544,校園愛情,學長，我可是男公關！,樹橪Amber,輕鬆
549,生活風格,大寶鑑,豆漿,輕鬆
1,耽美,夢迴忘醉,藍梅西莎,戰鬥
17,武俠仙俠,封神修真,聖堂肥痞,戰鬥
19,奇幻,《心靈神衛使》第一卷 精靈樹的奇蹟-上弦月,海空,戰鬥
30,歷史,情：三國,倚天筆出,戰鬥
37,其它,異界學園,FourTeen,戰鬥
39,武俠仙俠,仙王的日常生活 第三季 改編同人傳,幻影,戰鬥
47,軍事戰爭/災難冒險,參謀本部的異世界作戰紀錄,上榆,戰鬥
53,奇幻,開頭打倒最後邪神,茶魚味噌,戰鬥
55,奇幻,莫比烏斯的贈物,笙鳶,戰鬥
61,奇幻,眾道之主,小無,戰鬥
71,同人,綜漫之開拓者,摘星杓,戰鬥
72,科幻,落塵,墨中曦,戰鬥
73,古代愛情,師尊，師姐又來了！,小彥子飛走啦∼,戰鬥
90,古代愛情,長安曲,凌曉潔,戰鬥
108,耽美,惡鬼之心,月下醉鬼,戰鬥
121,同人,閃GO-情感,初初,戰鬥
131,武俠仙俠,畫槌錄,草士,戰鬥
135,恐怖靈異,惡魔之血,千夜繁星,戰鬥
142,同人,火影之木葉女神,小蟲子,戰鬥
143,玄幻,輪迴劫,清絃子,戰鬥
148,奇幻,零能力繼承人(新版）,瑤光,戰鬥
151,奇幻,傭兵公會,星,戰鬥
154,同人,【獵人穿越】幻月傳,嘎苦露,戰鬥
184,同人,【鬼滅同人】六出飛花,妄隅,戰鬥
185,同人,【咒術同人】未知,妄隅,戰鬥
187,歷史,無雙立志傳,大野桃子,戰鬥
189,藝術設計,《夜間飛行 Design》,崠好,戰鬥
200,其它,對與錯，已經不重要了,來自加油站的小說家,戰鬥
205,奇幻,歡迎蒞臨，德福事務所！,藍凌羽,戰鬥
206,同人,變形金剛穿越文---失落之鷹,神劍,戰鬥
207,商業理財,我穿越到異世界找妹妹結果推翻了王朝第二劫──無勇,火火,戰鬥
222,溫馨勵志/成長療癒,中國軍旅不倫戀,Lu Mei,戰鬥
224,奇幻,皓月奇譚,汜羽荃,戰鬥
226,奇幻,克蘇魯的黎明,佐渡遼歌,戰鬥
230,奇幻,地球戰隊,BK,戰鬥
235,奇幻,?仙轉生(異界的混沌),悠幻辰,戰鬥
238,科幻,星際先驅號,蒂娜,戰鬥
242,奇幻,魔法高校生,冰雪翎,戰鬥
251,奇幻,末後玩家,辰勾,戰鬥
252,人文科普,?誅神誅?,?愛神愛?,戰鬥
253,玄幻,殺手，別怕,流星2世,戰鬥
259,武俠仙俠,陰陽雙劍,醉竹苑,戰鬥
269,其它,笨蛋妹控的戀愛喜劇,天羽黑月,戰鬥
271,武俠仙俠,[請協助翻譯]伏魔傳-108魔星與安史之亂,城作也,戰鬥
283,奇幻,轉生到異世界繼續當奸商,風之使者,戰鬥
297,奇幻,新人教官的日常,敘嵐,戰鬥
318,奇幻,我成立隱藏於暗影中的最強軍團,天翔,戰鬥
321,奇幻,守護神的啟示,吹雪,戰鬥
333,奇幻,創始之劫,一葉障目,戰鬥
336,武俠仙俠,屍滿江山儷人行:第一部—火燒藥人谷,冰野玄,戰鬥
338,奇幻,尋找幸福要在穿越後,覓福,戰鬥
354,奇幻,邪惡戰勝正義,Weizhe,戰鬥
355,同人,境界觸發者-同盟,初初,戰鬥
363,科幻,星??制?1：?邦??,芒果道?,戰鬥
364,玄幻,斷輪 第一篇 奪七曜,憶宇,戰鬥
365,奇幻,七天三部曲,RICH,戰鬥
373,科幻,再不打籃球世界就要毀滅了,SadoKokoro,戰鬥
379,其它,【暗殺教室1】,”千緒君‘’,戰鬥
395,同人,OVERLORD白銀的女武神,白鴉,戰鬥
400,歷史,夢演春秋,平易年?,戰鬥
401,奇幻,靈妖世界,妙指禪,戰鬥
403,奇幻,見習騎士異聞譚?,冰?采,戰鬥
423,同人,〔家教同人/山本BG〕雨中的彩虹,菜蟲在啃高麗菜,戰鬥
425,奇幻,輪迴夢境,佐佐。,戰鬥
435,其它,【Artemis Mondo：LOKI<狩神天下•逆神>】,Scaryn,戰鬥
444,玄幻,穿行者尼爾,意人子,戰鬥
453,其它,哈利波特同人：Salvation 救贖,陳螞蟻,戰鬥
455,同人,[妖精尾巴 同人]月光之神,霜羽,戰鬥
466,奇幻,轉生魔女的異世界生存手則,陵夜,戰鬥
467,武俠仙俠,[氣度創作小說] [武學系列] [貳] 武學淵源,氣度,戰鬥
469,奇幻,守護星之背叛,木靈,戰鬥
473,都市,殺手學院,李安心,戰鬥
479,驚悚推理,贖罪迷宮,莎拉,戰鬥
489,奇幻,轉生成為邪惡貴族的女兒,空想能手,戰鬥
493,奇幻,影盾魔使Ⅲ　　迄起，顯露漸趨。,羅瑟,戰鬥
514,軍事戰爭/災難冒險,末世AI,月兔,戰鬥
516,玄幻,打神,龍太子,戰鬥
527,奇幻,利斯:蟲人記事,慵懶西米露,戰鬥
529,古代愛情,以委託重獲新生,海市蜃樓,戰鬥
530,奇幻,遲到百年的勇者,墨硯,戰鬥
546,同人,Hololive 冒險故事,嘎逼,戰鬥
548,武俠仙俠,鶻鷹搏九霄,颯沓,戰鬥
550,奇幻,劃破宿命之刃,八雲夜,戰鬥
18,奇幻,溫室雛鳥,風說,療癒
20,藝術設計,某個冬日午後,玉如意,療癒
58,漫畫,女兒們,方愚,療癒
59,心靈養生,垃圾同學會,方愚,療癒
64,生活風格,那天夜裡我思念著告訴我宇宙真相的妳,DYN,療癒
65,羅曼史,夏?春光/夏問春光,海?汪,療癒
69,生活風格,(北市大)中英寫作線上練功房活動[個人優良作文集],小葉白筆,療癒
94,校園愛情,中學生生活告白,Aias,療癒
97,影視,妞妞攻略,木目,療癒
103,藝術設計,universe,玖淒,療癒
105,都會愛情,久違的蠢蠢欲動,千夢,療癒
109,生活風格,魔術方塊自主學習/教學誌(初學者學習資源指引/入門到進階),小葉白筆,療癒
111,校園愛情,只想喜歡你,漠星,療癒
113,藝術設計,冬醞茶曦,點點茶,療癒
115,生活風格,委託部??,點點茶,療癒
120,校園愛情,後繼者,云韻,療癒
124,百合,《花開不慢》（GL）,刃心,療癒
126,其它,小蛇新詩集,小蛇hebi,療癒
141,幽默/諷喻,圈養人,蘇忠,療癒
161,奇幻,來世，還要再當妳的貓,天兵,療癒
167,校園愛情,聊天紀錄,嵐蘭,療癒
194,校園愛情,餘夏的光,Zhen,療癒
198,藝術設計,Finish,無棠,療癒
199,都會愛情,《永夜為恆星守候》,望結,療癒
206,同人,變形金剛穿越文---失落之鷹,神劍,療癒
223,都會愛情,剛好喜歡你,柚昕,療癒
243,校園愛情,《如果我們再見》,裴甯,療癒
264,歷史,陶庵十賦,傅正玲,療癒
270,文藝評論,[繪本]17項SDGs主題34本繪本推薦：〈繪本、博物館、紀錄片與行動〉計畫 Part1,小葉白筆,療癒
281,藝術設計,日日皆歡喜,米菇,療癒
289,耽美,魚落圈,阿立,療癒
295,生活風格,我想要日常可可愛愛,凝妤,療癒
303,傳記/文學史,人生所經歷的事情就足以構成一本散文集!,水木沐,療癒
311,百合,?流作家俏警花,?坡,療癒
314,溫馨勵志/成長療癒,雲朵綻,蓓莓草,療癒
319,藝術設計,日曬,Quetzal,療癒
328,心靈養生,陪你去賞三日月後的黎明,在眼淚裡游泳的魚,療癒
339,生活風格,憂鬱日記,測試中,療癒
350,傳記/文學史,[邀稿]POPO作家們的創作日常習慣分享,小葉白筆,療癒
355,同人,境界觸發者-同盟,初初,療癒
372,都會愛情,寧夏星辰,林絡緹,療癒
375,校園愛情,滄海遺珠,顧語墨Guyumo,療癒
376,其它,?拾?,貓曈,療癒
385,耽美,超莓好時光,央王日月,療癒
423,同人,〔家教同人/山本BG〕雨中的彩虹,菜蟲在啃高麗菜,療癒
424,同人,[咒迴同人〕當五條悟有女兒,菜蟲在啃高麗菜,療癒
429,校園愛情,壁虎小姐,開心果子,療癒
446,都會愛情,落雨向薇光,攸青,療癒
472,奇幻,魔法夢,木靈,療癒
492,耽美,昏等佳期,靈雅,療癒
496,百合,GL?婉春城,小酒不?酒,療癒
499,奇幻,胡竹人的短篇故事集,胡竹人,療癒
500,心靈養生,365天挑戰計畫：每天三件事,天海璁,療癒
502,都會愛情,社畜叫了上?服?的男妓第二天就被封控了,一只西?,療癒
503,藝術設計,Dream,芯虹,療癒
513,百合,【GL】汽水美乃滋,黎胖,療癒
534,生活風格,葉子的生活,戀楓,療癒
541,玄幻,元素大陸:黑暗與雷鳴,想寫寫不出來的小山豬,療癒
545,都會愛情,偏偏偏愛,貳貳,療癒
549,生活風格,大寶鑑,豆漿,療癒
2,百合,妳是我眼底的專注,什染,戀愛
6,古代愛情,晚風輕輕,王裘郡,戀愛
7,都會愛情,夢,黑曼,戀愛
9,都會愛情,?蝶,阿里里呀,戀愛
10,都會愛情,路邊的野薄荷,楓錚,戀愛
12,百合,《玩火》（GL）,琉璃,戀愛
15,百合,這一世，情深緣淺,?如初,戀愛
18,奇幻,溫室雛鳥,風說,戀愛
21,古代愛情,遇見。日月合璧,白桵,戀愛
24,都會愛情,替星光送你一封匿名信,璨熹,戀愛
25,百合,我們的那個年代(GL),開心果子,戀愛
29,校園愛情,寫下我與你的戀愛故事,米依,戀愛
35,百合,角落草。陽光,東 風水,戀愛
42,都會愛情,再次,逋,戀愛
43,同人,【HP】Mrs. Potter,沫,戀愛
44,耽美,夢舞荒野中,雨天之後,戀愛
46,都會愛情,愛的陷阱,愛蔓,戀愛
48,校園愛情,那是她九年的祕密,天向,戀愛
50,古代愛情,自言本是京城女,花笙,戀愛
52,校園愛情,一起，向陽走,Suzi蘇西,戀愛
56,校園愛情,她的孩子氣,敘娜,戀愛
57,同人,《火影．卡卡西同人—紅葉相思》,莫緹,戀愛
60,耽美,你我最終在一起的機率,Freecia,戀愛
73,古代愛情,師尊，師姐又來了！,小彥子飛走啦∼,戀愛
74,都會愛情,我們的約定,如夢初醒,戀愛
79,耽美,雙蜜雙甜,麻子,戀愛
82,都會愛情,我只對你有感覺,舟小雨,戀愛
84,校園愛情,遺忘在那年夏季的星海,璨熹,戀愛
87,同人,【排球少年】國王殿下要娶妃了,蒼靈,戀愛
88,都會愛情,微醺藏紅,坐著,戀愛
90,古代愛情,長安曲,凌曉潔,戀愛
91,校園愛情,飄雲不知驕陽處,夬夜,戀愛
92,百合,以吻噤聲,東 風水,戀愛
98,都會愛情,陌生關係,喬木,戀愛
102,耽美,微風徐徐（BL）,雨晞,戀愛
104,耽美,灰色的謊／防衛機制,名江,戀愛
105,都會愛情,久違的蠢蠢欲動,千夢,戀愛
110,都會愛情,原來陸先生他喜歡我,悄悄,戀愛
112,百合,【GL長篇】《與妳共飲的青春》,武佳栩,戀愛
114,同人,等待愛妳【Mikey/東卍/東京卍復仇者】,冬琚i魂】,戀愛
116,都會愛情,涼心夏絮,肆夕,戀愛
119,校園愛情,喜歡你的代號,Lena,戀愛
121,同人,閃GO-情感,初初,戀愛
122,羅曼史,親愛的，別來無恙,榆莙,戀愛
124,百合,《花開不慢》（GL）,刃心,戀愛
127,百合,撿隻小羊拎回家(GL),墨觴,戀愛
128,耽美,蘋果煙,雪鈅之獄,戀愛
129,羅曼史,親愛的，請妳在乎一下,君靈鈴,戀愛
139,都會愛情,夢，回憶的妳,BK,戀愛
146,校園愛情,微風的悸動,秦荼,戀愛
151,奇幻,傭兵公會,星,戀愛
152,校園愛情,科學實驗王同人-彼此,茄伊,戀愛
153,網遊,【網遊】你不是你，妳不是妳,清歡,戀愛
155,都會愛情,月下人心（後篇）,江乙呈,戀愛
158,校園愛情,惡女的解藥,南宮瑾夜,戀愛
159,校園愛情,花開滅之時,蒔,戀愛
161,奇幻,來世，還要再當妳的貓,天兵,戀愛
166,同人,【名偵探柯南】光與闇的交錯,似笑非笑,戀愛
167,校園愛情,聊天紀錄,嵐蘭,戀愛
169,校園愛情,倒追男神的六大步驟（原名：明天見）,諭魚,戀愛
171,校園愛情,科學實驗王同人-初戀,茄伊,戀愛
175,其它,愛情的路途,落花雨,戀愛
176,奇幻,怪物之死,琥珀,戀愛
193,都會愛情,甦醒之愛,小小雪,戀愛
194,校園愛情,餘夏的光,Zhen,戀愛
195,校園愛情,孟夏蔚然,宕,戀愛
199,都會愛情,《永夜為恆星守候》,望結,戀愛
203,百合,【ABO】穿越後，我對上司一見鍾情GL,一片小小的雪花,戀愛
209,校園愛情,借來的學長,桌川川（何奈）,戀愛
210,都會愛情,摽梅之年,新茶 LJNT,戀愛
211,百合,解剖師Anatomist (GL),福恩,戀愛
212,校園愛情,1823,淵阿,戀愛
213,都會愛情,錯位的愛情,一勺,戀愛
214,奇幻,寂寞國的影子：消滅ＯＯ的陰陽術對決,接近無限透明的藍,戀愛
215,科幻,救贖者-預選之女,Dream Chaser,戀愛
217,其它,束夢閣詩集,謝窺憐,戀愛
221,都會愛情,眉眼如初,無華,戀愛
222,溫馨勵志/成長療癒,中國軍旅不倫戀,Lu Mei,戀愛
224,奇幻,皓月奇譚,汜羽荃,戀愛
225,校園愛情,《我的直屬學長，你好呀》,慕槿,戀愛
228,百合,再次緊握妳的手(GL),墨觴,戀愛
229,耽美,[原創1] 小警員報恩記,moonlaker,戀愛
231,羅曼史,非你不可,君靈鈴,戀愛
234,校園愛情,失重後幸福,知筡,戀愛
236,奇幻,黑貓與德魯伊,常褢,戀愛
237,玄幻,月下籤,不折花,戀愛
238,科幻,星際先驅號,蒂娜,戀愛
241,耽美,無愛之人,露露小魚小麻雀,戀愛
243,校園愛情,《如果我們再見》,裴甯,戀愛
244,耽美,男神成了我的小三,草草泥,戀愛
248,其它,【記憶深處】Ｉ-太陽,司穎,戀愛
253,玄幻,殺手，別怕,流星2世,戀愛
256,奇幻,穿越成史帝夫的我今天依然精神滿滿,易衍,戀愛
261,都會愛情,hi女人妳是誰,阿蒙西西林,戀愛
265,都會愛情,我笑著講你，卻也哭著想你,草覓,戀愛
267,校園愛情,夏夜徐徐，浮光冬雪,冉陽,戀愛
269,其它,笨蛋妹控的戀愛喜劇,天羽黑月,戀愛
272,都會愛情,濁,丁凌凜,戀愛
274,都會愛情,愛，再為你勇敢一次,雨恩,戀愛
278,同人,東卍?月光 (別名：大家都想拐帶我),紫沫?,戀愛
287,校園愛情,《予你的第三個願望》,YC,戀愛
290,校園愛情,黏度最佳戀人,樂凡,戀愛
294,校園愛情,如魚得水,凵雨,戀愛
298,校園愛情,當夏荷綻放,摸西摸西,戀愛
307,溫馨勵志/成長療癒,動物戀愛諮詢,吐維,戀愛
310,百合,穿越之云与海GL,?坡,戀愛
313,校園愛情,四季戀之歌,Emily,戀愛
320,校園愛情,我穿?了自己?的小?里,尤子今,戀愛
323,古代愛情,我在第一個千禧年等你,若愚,戀愛
325,校園愛情,有你的每一夜,蕎奶,戀愛
326,校園愛情,哪朵玫瑰不帶刺,信智,戀愛
338,奇幻,尋找幸福要在穿越後,覓福,戀愛
341,百合,把全世界的溫暖都給她,kane.,戀愛
342,都會愛情,承認吧，就是喜歡,任苒,戀愛
346,奇幻,學長的鱗片（修稿中）,雪袖子,戀愛
347,網遊,《徐徐誘之》,朝覓覓,戀愛
355,同人,境界觸發者-同盟,初初,戀愛
360,耽美,【耽美】卿御良辰,妖靈,戀愛
361,同人,【HP】 春日之光與橘子樹,青蒼碧綠藍,戀愛
366,奇幻,開棺驗屍《第一卷—成為提刑官》,非賢君子,戀愛
369,武俠仙俠,天地獨寵,三月雪,戀愛
372,都會愛情,寧夏星辰,林絡緹,戀愛
379,其它,【暗殺教室1】,”千緒君‘’,戀愛
381,都會愛情,伊甸的戀愛,tama,戀愛
382,都會愛情,知足常?（1v1）,??大?付,戀愛
385,耽美,超莓好時光,央王日月,戀愛
388,古代愛情,重生之傾城天下,郁小瑤,戀愛
393,校園愛情,微笑晚成,莫默,戀愛
396,奇幻,某天穿越到惡役公主養成遊戲,本姑娘資質平平 / Shana.C,戀愛
399,古代愛情,玨定真心愛著妳,星彩蝶妃,戀愛
404,驚悚推理,邪紅的呼喚,月雨海魅,戀愛
406,耽美,以心相試,澤三,戀愛
410,校園愛情,愛情是我們能擁有的嗎？,佛系貓,戀愛
412,校園愛情,藏在心裡的喜歡,京凝,戀愛
413,校園愛情,咦的隨筆/咦的小短文,咦,戀愛
416,耽美,鯊進你心,錢仔飛了飛,戀愛
417,生活風格,唯一,舒玲,戀愛
419,校園愛情,浪花,沫,戀愛
423,同人,〔家教同人/山本BG〕雨中的彩虹,菜蟲在啃高麗菜,戀愛
428,奇幻,【童話幻境系列之五】軟萌公主不軟萌,蘇妃雅,戀愛
429,校園愛情,壁虎小姐,開心果子,戀愛
433,武俠仙俠,浮生似真醉晚林,不折花,戀愛
437,文藝評論,?玉,阿芙蓉,戀愛
440,校園愛情,疼愛,秦枝,戀愛
441,同人,【BLEACH】protect your own path,布丁,戀愛
443,百合,妳造就的謊,落日焰,戀愛
446,都會愛情,落雨向薇光,攸青,戀愛
456,校園愛情,時光裡那個你,承愛羽,戀愛
457,玄幻,必修牽線實習課,隨楓,戀愛
459,百合,光影天平,Flora.Kisaragi,戀愛
460,古代愛情,朝朝暮暮淚相思,HMY,戀愛
462,校園愛情,在灰燼中擁抱你,接近無限透明的藍,戀愛
463,古代愛情,藤華遺抄,toilet,戀愛
470,校園愛情,我的戀愛顧問,木靈,戀愛
471,校園愛情,月亮的背面是溫柔,一勺,戀愛
476,校園愛情,《把喜歡藏進樹洞裡》,沾零,戀愛
478,都市,同心,Aseer,戀愛
481,奇幻,《永恆》,蝶櫻,戀愛
484,耽美,DSss,金沙排骨,戀愛
492,耽美,昏等佳期,靈雅,戀愛
494,校園愛情,噓！那句話不能說出口：單戀的繼續犯,接近無限透明的藍,戀愛
496,百合,GL?婉春城,小酒不?酒,戀愛
501,藝術設計,戀愛中的人,梔荼°,戀愛
507,耽美,【BL】謀士對呆瓜的挑戰書,瀨木葉子,戀愛
510,校園愛情,《時光總是很想你》,佐緒,戀愛
515,古代愛情,穿越  傾心  相約,榆莙,戀愛
516,玄幻,打神,龍太子,戀愛
518,百合,【GL】百合短篇小說集,黎胖,戀愛
520,古代愛情,奼紫嫣紅落盡時,黑桃老么,戀愛
523,校園愛情,穿越是種懲罰,貓又全宗,戀愛
524,校園愛情,望北待返南,玖淒,戀愛
526,都會愛情,你的模樣,一勺,戀愛
528,校園愛情,我是女生耶,千翎,戀愛
529,古代愛情,以委託重獲新生,海市蜃樓,戀愛
535,校園愛情,我心中的那道流星,琉星,戀愛
539,古代愛情,武林學院,陳跡,戀愛
543,都會愛情,你理想中的他,小鳥姐姐,戀愛
544,校園愛情,學長，我可是男公關！,樹橪Amber,戀愛
545,都會愛情,偏偏偏愛,貳貳,戀愛
13,同人,幻想偵探社,阿槍,靈異神怪
44,耽美,夢舞荒野中,雨天之後,靈異神怪
73,古代愛情,師尊，師姐又來了！,小彥子飛走啦∼,靈異神怪
80,百合,厄比絲的眼[GL],三月的嫩草,靈異神怪
117,奇幻,彼岸物語,安逸經,靈異神怪
118,玄幻,文榆街的遺願相談所,東燁,靈異神怪
125,奇幻,光?照到你,?毛,靈異神怪
143,玄幻,輪迴劫,清絃子,靈異神怪
160,耽美,【BL】聽說我住得是凶宅,風靈草,靈異神怪
161,奇幻,來世，還要再當妳的貓,天兵,靈異神怪
179,奇幻,我的契約死神,覃子,靈異神怪
205,奇幻,歡迎蒞臨，德福事務所！,藍凌羽,靈異神怪
216,恐怖靈異,[懸疑冒險]巴別塔計劃,明光,靈異神怪
224,奇幻,皓月奇譚,汜羽荃,靈異神怪
236,奇幻,黑貓與德魯伊,常褢,靈異神怪
247,耽美,古木新花年年發,禪狐,靈異神怪
249,古代愛情,太子殿下不好當,墨子書,靈異神怪
252,人文科普,?誅神誅?,?愛神愛?,靈異神怪
253,玄幻,殺手，別怕,流星2世,靈異神怪
268,驚悚推理,窺,月雨海魅,靈異神怪
271,武俠仙俠,[請協助翻譯]伏魔傳-108魔星與安史之亂,城作也,靈異神怪
284,耽美,聽見呼叫請回答,東波,靈異神怪
286,都會愛情,戒紅癮,骨媛媛,靈異神怪
306,同人,論平靜生活什麼時候才會來到,問號云,靈異神怪
327,武俠仙俠,九仙宗,無敵正義棕熊,靈異神怪
351,玄幻,竹州-首卷,?清,靈異神怪
358,百合,天命,供過佛的多多綠,靈異神怪
366,奇幻,開棺驗屍《第一卷—成為提刑官》,非賢君子,靈異神怪
387,恐怖靈異,短篇恐怖故事：商場怪談,問心,靈異神怪
391,武俠仙俠,獸仙,歐沙,靈異神怪
404,驚悚推理,邪紅的呼喚,月雨海魅,靈異神怪
420,驚悚推理,異瞳,寒熙,靈異神怪
426,同人,波西•傑克森&混血營英雄&太陽神試煉 同人,甜味辛香料,靈異神怪
433,武俠仙俠,浮生似真醉晚林,不折花,靈異神怪
441,同人,【BLEACH】protect your own path,布丁,靈異神怪
448,其它,十二肖魂,Friend,靈異神怪
449,武俠仙俠,陰陽先生,墨琴,靈異神怪
458,玄幻,我的上司不是人,月兒彎,靈異神怪
474,奇幻,動物靈,萌呆,靈異神怪
499,奇幻,胡竹人的短篇故事集,胡竹人,靈異神怪
516,玄幻,打神,龍太子,靈異神怪
